city,lat,lon,date,hour,temp,prob_rain,volume_rain,wind_speed,perc_cloud
Avignon,43.9492493,4.8059012,2026-08-19,05:00,23.06,0.0,0.0,2.32,54
Avignon,43.9492493,4.8059012,2026-08-19,08:00,23.8,0.0,0.0,1.96,27
Avignon,43.9492493,4.8059012,2026-08-19,11:00,32.39,0.0,0.0,3.06,0
Avignon,43.9492493,4.8059012,2026-08-19,14:00,37.81,0.0,0.0,2.2,1
Avignon,43.9492493,4.8059012,2026-08-19,17:00,39.26,0.0,0.0,3.72,1
Avignon,43.9492493,4.8059012,2026-08-19,20:00,33.4,0.0,0.0,6.53,3
Avignon,43.9492493,4.8059012,2026-08-19,23:00,25.47,0.12,0.0,1.26,26
Avignon,43.9492493,4.8059012,2026-08-20,02:00,24.72,0.0,0.0,1.95,45
Avignon,43.9492493,4.8059012,2026-08-20,05:00,22.21,0.32,0.14,3.32,88
Avignon,43.9492493,4.8059012,2026-08-20,08:00,21.43,0.67,0.48,3.26,96
Avignon,43.9492493,4.8059012,2026-08-20,11:00,26.26,1.0,1.02,2.96,81
Avignon,43.9492493,4.8059012,2026-08-20,14:00,33.1,1.0,0.11,2.4,91
Avignon,43.9492493,4.8059012,2026-08-20,17:00,36.18,0.0,0.0,3.28,69
Avignon,43.9492493,4.8059012,2026-08-20,20:00,31.06,0.0,0.0,5.67,85
Avignon,43.9492493,4.8059012,2026-08-20,23:00,24.33,0.51,0.21,1.36,15
Avignon,43.9492493,4.8059012,2026-08-21,02:00,22.34,0.48,0.29,2.58,53
Avignon,43.9492493,4.8059012,2026-08-21,05:00,21.22,0.0,0.0,4.07,14
Avignon,43.9492493,4.8059012,2026-08-21,08:00,21.51,0.0,0.0,4.62,36
Avignon,43.9492493,4.8059012,2026-08-21,11:00,28.19,0.0,0.0,7.34,3
Uzes,44.0121279,4.4196718,2026-08-16,14:00,31.64,0.0,0.0,2.24,46
Uzes,44.0121279,4.4196718,2026-08-16,17:00,31.7,0.0,0.0,7.47,49
Uzes,44.0121279,4.4196718,2026-08-16,20:00,25.77,0.74,0.86,4.72,69
Uzes,44.0121279,4.4196718,2026-08-16,23:00,22.61,1.0,1.31,3.04,88
Uzes,44.0121279,4.4196718,2026-08-17,02:00,20.67,0.72,0.0,2.37,89
Uzes,44.0121279,4.4196718,2026-08-17,05:00,19.27,0.0,0.0,1.8,45
Uzes,44.0121279,4.4196718,2026-08-17,08:00,23.11,0.0,0.0,1.88,28
Uzes,44.0121279,4.4196718,2026-08-17,11:00,29.76,0.0,0.0,3.55,42
Uzes,44.0121279,4.4196718,2026-08-17,14:00,34.67,0.0,0.0,4.05,64
Uzes,44.0121279,4.4196718,2026-08-17,17:00,35.95,0.0,0.0,7.82,98
Uzes,44.0121279,4.4196718,2026-08-17,20:00,31.9,0.0,0.0,5.94,99
Uzes,44.0121279,4.4196718,2026-08-17,23:00,26.36,0.0,0.0,2.59,34
Uzes,44.0121279,4.4196718,2026-08-18,02:00,24.01,0.0,0.0,3.03,46
Uzes,44.0121279,4.4196718,2026-08-18,05:00,22.4,0.0,0.0,3.4,87
Uzes,44.0121279,4.4196718,2026-08-18,08:00,23.71,0.0,0.0,3.87,48
Uzes,44.0121279,4.4196718,2026-08-18,11:00,32.02,0.0,0.0,7.16,3
Uzes,44.0121279,4.4196718,2026-08-18,14:00,35.65,0.0,0.0,6.89,21
Uzes,44.0121279,4.4196718,2026-08-18,17:00,37.18,0.0,0.0,5.22,16
Uzes,44.0121279,4.4196718,2026-08-18,20:00,33.91,0.0,0.0,5.58,8
Uzes,44.0121279,4.4196718,2026-08-18,23:00,26.41,0.0,0.0,3.42,9
Uzes,44.0121279,4.4196718,2026-08-19,02:00,23.98,0.0,0.0,3.08,7
Uzes,44.0121279,4.4196718,2026-08-19,05:00,22.4,0.0,0.0,2.94,1
Uzes,44.0121279,4.4196718,2026-08-19,08:00,23.9,0.0,0.0,1.65,1
Uzes,44.0121279,4.4196718,2026-08-19,11:00,32.75,0.0,0.0,1.75,0
Uzes,44.0121279,4.4196718,2026-08-19,14:00,37.11,0.0,0.0,2.72,1
Uzes,44.0121279,4.4196718,2026-08-19,17:00,38.7,0.0,0.0,5.64,2
Uzes,44.0121279,4.4196718,2026-08-19,20:00,33.61,0.0,0.0,3.69,9
Uzes,44.0121279,4.4196718,2026-08-19,23:00,21.76,0.93,0.54,3.23,12
Uzes,44.0121279,4.4196718,2026-08-20,02:00,21.34,0.36,0.0,2.91,32
Uzes,44.0121279,4.4196718,2026-08-20,05:00,19.4,1.0,0.89,3.15,94
Uzes,44.0121279,4.4196718,2026-08-20,08:00,19.96,1.0,1.46,2.47,97
Uzes,44.0121279,4.4196718,2026-08-20,11:00,25.1,1.0,1.45,2.66,100
Uzes,44.0121279,4.4196718,2026-08-20,14:00,33.1,1.0,0.15,0.91,100
Uzes,44.0121279,4.4196718,2026-08-20,17:00,34.11,0.32,0.1,2.97,87
Uzes,44.0121279,4.4196718,2026-08-20,20:00,26.42,0.87,0.74,4.82,80
Uzes,44.0121279,4.4196718,2026-08-20,23:00,22.36,0.82,0.63,2.1,12
Uzes,44.0121279,4.4196718,2026-08-21,02:00,20.77,0.68,0.29,2.61,39
Uzes,44.0121279,4.4196718,2026-08-21,05:00,19.56,0.0,0.0,3.23,3
Uzes,44.0121279,4.4196718,2026-08-21,08:00,19.8,0.0,0.0,2.66,10
Uzes,44.0121279,4.4196718,2026-08-21,11:00,27.71,0.0,0.0,4.91,6
Nimes,43.8374249,4.3600687,2026-08-16,14:00,32.72,0.0,0.0,2.86,22
Nimes,43.8374249,4.3600687,2026-08-16,17:00,32.64,0.0,0.0,7.34,36
Nimes,43.8374249,4.3600687,2026-08-16,20:00,27.92,0.31,0.45,4.14,48
Nimes,43.8374249,4.3600687,2026-08-16,23:00,23.97,1.0,1.58,3.36,100
Nimes,43.8374249,4.3600687,2026-08-17,02:00,21.99,0.77,0.0,2.5,99
Nimes,43.8374249,4.3600687,2026-08-17,05:00,20.65,0.0,0.0,1.45,37
Nimes,43.8374249,4.3600687,2026-08-17,08:00,23.88,0.0,0.0,1.63,22
Nimes,43.8374249,4.3600687,2026-08-17,11:00,30.33,0.0,0.0,3.77,42
Nimes,43.8374249,4.3600687,2026-08-17,14:00,35.82,0.0,0.0,4.3,59
Nimes,43.8374249,4.3600687,2026-08-17,17:00,36.95,0.0,0.0,7.91,100
Nimes,43.8374249,4.3600687,2026-08-17,20:00,32.39,0.0,0.0,7.24,83
Nimes,43.8374249,4.3600687,2026-08-17,23:00,27.42,0.0,0.0,3.75,40
Nimes,43.8374249,4.3600687,2026-08-18,02:00,24.94,0.0,0.0,3.71,45
Nimes,43.8374249,4.3600687,2026-08-18,05:00,24.4,0.0,0.0,3.93,89
Nimes,43.8374249,4.3600687,2026-08-18,08:00,25.28,0.0,0.0,4.35,47
Nimes,43.8374249,4.3600687,2026-08-18,11:00,32.53,0.0,0.0,6.7,2
Nimes,43.8374249,4.3600687,2026-08-18,14:00,36.69,0.0,0.0,6.43,5
Nimes,43.8374249,4.3600687,2026-08-18,17:00,38.37,0.0,0.0,5.31,6
Nimes,43.8374249,4.3600687,2026-08-18,20:00,35.85,0.0,0.0,5.4,5
Nimes,43.8374249,4.3600687,2026-08-18,23:00,28.87,0.0,0.0,3.11,5
Nimes,43.8374249,4.3600687,2026-08-19,02:00,26.47,0.0,0.0,3.33,5
Nimes,43.8374249,4.3600687,2026-08-19,05:00,24.81,0.0,0.0,3.13,2
Nimes,43.8374249,4.3600687,2026-08-19,08:00,25.23,0.0,0.0,1.55,1
Nimes,43.8374249,4.3600687,2026-08-19,11:00,32.96,0.0,0.0,2.12,0
Nimes,43.8374249,4.3600687,2026-08-19,14:00,37.55,0.0,0.0,3.06,2
Nimes,43.8374249,4.3600687,2026-08-19,17:00,38.85,0.0,0.0,5.17,0
Nimes,43.8374249,4.3600687,2026-08-19,20:00,34.84,0.0,0.0,3.21,2
Nimes,43.8374249,4.3600687,2026-08-19,23:00,27.06,0.26,0.19,3.54,8
Nimes,43.8374249,4.3600687,2026-08-20,02:00,25.25,0.0,0.0,3.78,50
Nimes,43.8374249,4.3600687,2026-08-20,05:00,22.65,0.52,0.28,4.19,94
Nimes,43.8374249,4.3600687,2026-08-20,08:00,21.31,0.87,0.99,2.97,98
Nimes,43.8374249,4.3600687,2026-08-20,11:00,25.7,1.0,1.33,2.99,93
Nimes,43.8374249,4.3600687,2026-08-20,14:00,33.32,1.0,0.11,1.69,97
Nimes,43.8374249,4.3600687,2026-08-20,17:00,34.93,0.0,0.0,4.17,63
Nimes,43.8374249,4.3600687,2026-08-20,20:00,26.33,0.32,0.53,3.92,64
Nimes,43.8374249,4.3600687,2026-08-20,23:00,24.18,0.63,0.38,1.57,54
Nimes,43.8374249,4.3600687,2026-08-21,02:00,22.48,0.36,0.15,2.71,68
Nimes,43.8374249,4.3600687,2026-08-21,05:00,21.72,0.0,0.0,3.2,25
Nimes,43.8374249,4.3600687,2026-08-21,08:00,21.59,0.0,0.0,2.6,41
Nimes,43.8374249,4.3600687,2026-08-21,11:00,28.98,0.0,0.0,4.18,3
Aigues Mortes,43.5661521,4.19154,2026-08-16,14:00,31.94,0.0,0.0,4.93,11
Aigues Mortes,43.5661521,4.19154,2026-08-16,17:00,31.6,0.0,0.0,6.08,56
Aigues Mortes,43.5661521,4.19154,2026-08-16,20:00,28.68,0.0,0.0,5.17,67
Aigues Mortes,43.5661521,4.19154,2026-08-16,23:00,25.4,0.35,0.22,4.66,61
Aigues Mortes,43.5661521,4.19154,2026-08-17,02:00,23.38,0.18,0.0,3.41,83
Aigues Mortes,43.5661521,4.19154,2026-08-17,05:00,22.25,0.0,0.0,2.17,38
Aigues Mortes,43.5661521,4.19154,2026-08-17,08:00,24.79,0.0,0.0,1.77,31
Aigues Mortes,43.5661521,4.19154,2026-08-17,11:00,31.09,0.0,0.0,1.31,27
Aigues Mortes,43.5661521,4.19154,2026-08-17,14:00,35.61,0.0,0.0,2.81,48
Aigues Mortes,43.5661521,4.19154,2026-08-17,17:00,36.12,0.0,0.0,5.91,100
Aigues Mortes,43.5661521,4.19154,2026-08-17,20:00,32.53,0.0,0.0,6.38,95
Aigues Mortes,43.5661521,4.19154,2026-08-17,23:00,28.16,0.0,0.0,6.95,38
Aigues Mortes,43.5661521,4.19154,2026-08-18,02:00,25.83,0.0,0.0,6.23,41
Aigues Mortes,43.5661521,4.19154,2026-08-18,05:00,26.14,0.0,0.0,5.26,69
Aigues Mortes,43.5661521,4.19154,2026-08-18,08:00,25.73,0.0,0.0,4.99,42
Aigues Mortes,43.5661521,4.19154,2026-08-18,11:00,30.6,0.0,0.0,4.75,2
Aigues Mortes,43.5661521,4.19154,2026-08-18,14:00,32.83,0.0,0.0,1.86,3
Aigues Mortes,43.5661521,4.19154,2026-08-18,17:00,33.4,0.0,0.0,2.85,5
Aigues Mortes,43.5661521,4.19154,2026-08-18,20:00,32.79,0.0,0.0,4.44,5
Aigues Mortes,43.5661521,4.19154,2026-08-18,23:00,28.99,0.0,0.0,4.58,1
Aigues Mortes,43.5661521,4.19154,2026-08-19,02:00,27.31,0.0,0.0,2.33,3
Aigues Mortes,43.5661521,4.19154,2026-08-19,05:00,26.08,0.0,0.0,3.1,2
Aigues Mortes,43.5661521,4.19154,2026-08-19,08:00,26.16,0.0,0.0,1.23,1
Aigues Mortes,43.5661521,4.19154,2026-08-19,11:00,29.2,0.0,0.0,2.08,0
Aigues Mortes,43.5661521,4.19154,2026-08-19,14:00,31.39,0.0,0.0,3.64,1
Aigues Mortes,43.5661521,4.19154,2026-08-19,17:00,31.55,0.0,0.0,7.89,0
Aigues Mortes,43.5661521,4.19154,2026-08-19,20:00,29.47,0.0,0.0,10.55,1
Aigues Mortes,43.5661521,4.19154,2026-08-19,23:00,29.6,0.0,0.0,5.41,43
Aigues Mortes,43.5661521,4.19154,2026-08-20,02:00,25.43,0.23,0.18,3.71,72
Aigues Mortes,43.5661521,4.19154,2026-08-20,05:00,24.62,0.2,0.14,3.05,91
Aigues Mortes,43.5661521,4.19154,2026-08-20,08:00,23.19,0.2,0.13,3.67,78
Aigues Mortes,43.5661521,4.19154,2026-08-20,11:00,26.89,0.71,0.34,2.24,69
Aigues Mortes,43.5661521,4.19154,2026-08-20,14:00,27.99,0.12,0.0,3.95,85
Aigues Mortes,43.5661521,4.19154,2026-08-20,17:00,28.69,0.0,0.0,4.75,93
Aigues Mortes,43.5661521,4.19154,2026-08-20,20:00,27.44,0.0,0.0,5.21,96
Aigues Mortes,43.5661521,4.19154,2026-08-20,23:00,28.02,0.0,0.0,7.0,72
Aigues Mortes,43.5661521,4.19154,2026-08-21,02:00,24.81,0.0,0.0,3.74,82
Aigues Mortes,43.5661521,4.19154,2026-08-21,05:00,24.35,0.0,0.0,3.15,84
Aigues Mortes,43.5661521,4.19154,2026-08-21,08:00,23.77,0.0,0.0,2.48,77
Aigues Mortes,43.5661521,4.19154,2026-08-21,11:00,27.44,0.0,0.0,0.22,56
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-16,14:00,27.86,0.0,0.0,5.44,3
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-16,17:00,27.85,0.0,0.0,6.85,27
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-16,20:00,26.36,0.0,0.0,8.45,50
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-16,23:00,25.97,0.19,0.0,3.54,70
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,02:00,24.36,0.0,0.0,5.11,85
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,05:00,24.5,0.0,0.0,3.29,59
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,08:00,24.27,0.0,0.0,2.95,36
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,11:00,27.73,0.0,0.0,2.82,8
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,14:00,29.46,0.0,0.0,4.88,29
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,17:00,31.75,0.0,0.0,6.96,100
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,20:00,31.14,0.0,0.0,7.68,92
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-17,23:00,28.25,0.0,0.0,5.28,59
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,02:00,26.77,0.0,0.0,5.63,58
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,05:00,25.86,0.0,0.0,6.37,91
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,08:00,25.32,0.0,0.0,6.29,64
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,11:00,29.44,0.0,0.0,6.61,0
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,14:00,31.07,0.0,0.0,4.75,3
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,17:00,31.56,0.0,0.0,5.7,6
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,20:00,30.37,0.0,0.0,4.31,4
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-18,23:00,28.35,0.0,0.0,4.19,2
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,02:00,27.39,0.0,0.0,3.71,3
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,05:00,26.34,0.0,0.0,3.84,4
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,08:00,25.57,0.0,0.0,2.23,2
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,11:00,28.74,0.0,0.0,1.37,0
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,14:00,28.05,0.0,0.0,4.4,0
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,17:00,28.82,0.0,0.0,6.64,0
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,20:00,28.47,0.0,0.0,9.7,1
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-19,23:00,29.12,0.0,0.0,8.93,47
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,02:00,26.14,0.2,0.25,5.56,73
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,05:00,24.71,0.2,0.27,4.87,100
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,08:00,23.73,0.0,0.0,6.45,79
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,11:00,26.61,0.48,0.3,5.33,60
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,14:00,27.98,0.16,0.0,5.19,75
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,17:00,27.11,0.0,0.0,5.03,100
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,20:00,27.14,0.0,0.0,5.18,99
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-20,23:00,27.24,0.0,0.0,5.15,82
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-21,02:00,24.33,0.0,0.0,5.37,85
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-21,05:00,23.92,0.0,0.0,4.75,100
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-21,08:00,23.53,0.0,0.0,3.78,90
Saintes Maries de la mer,43.4515922,4.4277202,2026-08-21,11:00,26.6,0.0,0.0,2.28,60
Collioure,42.52505,3.0831554,2026-08-16,14:00,32.95,0.0,0.0,2.15,98
Collioure,42.52505,3.0831554,2026-08-16,17:00,26.14,1.0,2.93,4.68,79
Collioure,42.52505,3.0831554,2026-08-16,20:00,24.35,1.0,0.56,3.72,85
Collioure,42.52505,3.0831554,2026-08-16,23:00,25.26,0.0,0.0,2.53,93
Collioure,42.52505,3.0831554,2026-08-17,02:00,24.46,0.0,0.0,2.11,92
Collioure,42.52505,3.0831554,2026-08-17,05:00,24.31,0.0,0.0,2.1,85
Collioure,42.52505,3.0831554,2026-08-17,08:00,23.93,0.0,0.0,3.44,58
Collioure,42.52505,3.0831554,2026-08-17,11:00,29.51,0.0,0.0,3.38,21
Collioure,42.52505,3.0831554,2026-08-17,14:00,32.81,0.0,0.0,6.05,16
Collioure,42.52505,3.0831554,2026-08-17,17:00,33.3,0.0,0.0,7.35,58
Collioure,42.52505,3.0831554,2026-08-17,20:00,31.31,0.0,0.0,6.96,50
Collioure,42.52505,3.0831554,2026-08-17,23:00,28.57,0.0,0.0,5.76,94
Collioure,42.52505,3.0831554,2026-08-18,02:00,27.15,0.0,0.0,6.91,61
Collioure,42.52505,3.0831554,2026-08-18,05:00,24.74,0.0,0.0,5.77,27
Collioure,42.52505,3.0831554,2026-08-18,08:00,23.52,0.0,0.0,5.12,18
Collioure,42.52505,3.0831554,2026-08-18,11:00,29.0,0.0,0.0,5.49,2
Collioure,42.52505,3.0831554,2026-08-18,14:00,32.66,0.0,0.0,6.95,1
Collioure,42.52505,3.0831554,2026-08-18,17:00,33.92,0.0,0.0,5.53,0
Collioure,42.52505,3.0831554,2026-08-18,20:00,31.31,0.0,0.0,3.69,0
Collioure,42.52505,3.0831554,2026-08-18,23:00,26.9,0.0,0.0,3.48,0
Collioure,42.52505,3.0831554,2026-08-19,02:00,25.65,0.0,0.0,2.62,0
Collioure,42.52505,3.0831554,2026-08-19,05:00,25.6,0.0,0.0,1.84,0
Collioure,42.52505,3.0831554,2026-08-19,08:00,25.81,0.0,0.0,2.12,0
Collioure,42.52505,3.0831554,2026-08-19,11:00,30.88,0.0,0.0,3.52,0
Collioure,42.52505,3.0831554,2026-08-19,14:00,34.01,0.0,0.0,1.91,2
Collioure,42.52505,3.0831554,2026-08-19,17:00,33.47,0.0,0.0,3.73,15
Collioure,42.52505,3.0831554,2026-08-19,20:00,26.36,0.75,1.36,2.09,39
Collioure,42.52505,3.0831554,2026-08-19,23:00,24.92,0.58,0.25,2.35,43
Collioure,42.52505,3.0831554,2026-08-20,02:00,24.12,0.06,0.0,2.57,28
Collioure,42.52505,3.0831554,2026-08-20,05:00,24.02,0.0,0.0,1.67,100
Collioure,42.52505,3.0831554,2026-08-20,08:00,23.74,0.2,0.25,1.58,65
Collioure,42.52505,3.0831554,2026-08-20,11:00,29.28,0.0,0.0,1.72,48
Collioure,42.52505,3.0831554,2026-08-20,14:00,30.86,0.0,0.0,2.84,45
Collioure,42.52505,3.0831554,2026-08-20,17:00,31.43,0.0,0.0,1.37,38
Collioure,42.52505,3.0831554,2026-08-20,20:00,28.99,0.0,0.0,1.75,70
Collioure,42.52505,3.0831554,2026-08-20,23:00,25.55,0.39,0.16,2.1,100
Collioure,42.52505,3.0831554,2026-08-21,02:00,23.73,1.0,0.94,4.46,100
Collioure,42.52505,3.0831554,2026-08-21,05:00,22.63,0.0,0.0,4.15,99
Collioure,42.52505,3.0831554,2026-08-21,08:00,21.56,0.36,0.45,4.0,92
Collioure,42.52505,3.0831554,2026-08-21,11:00,24.9,0.95,1.56,2.61,100
Carcassonne,43.2130358,2.3491069,2026-08-16,14:00,28.97,0.0,0.0,5.04,100
Carcassonne,43.2130358,2.3491069,2026-08-16,17:00,29.88,0.0,0.0,5.28,99
Carcassonne,43.2130358,2.3491069,2026-08-16,20:00,27.03,0.2,0.29,4.51,89
Carcassonne,43.2130358,2.3491069,2026-08-16,23:00,24.48,0.91,0.62,2.22,54
Carcassonne,43.2130358,2.3491069,2026-08-17,02:00,23.39,0.7,0.0,3.14,65
Carcassonne,43.2130358,2.3491069,2026-08-17,05:00,22.67,0.0,0.0,3.82,55
Carcassonne,43.2130358,2.3491069,2026-08-17,08:00,22.95,0.0,0.0,4.3,55
Carcassonne,43.2130358,2.3491069,2026-08-17,11:00,28.45,0.0,0.0,5.74,42
Carcassonne,43.2130358,2.3491069,2026-08-17,14:00,33.72,0.0,0.0,6.99,35
Carcassonne,43.2130358,2.3491069,2026-08-17,17:00,33.38,0.0,0.0,7.41,62
Carcassonne,43.2130358,2.3491069,2026-08-17,20:00,30.38,0.0,0.0,5.81,81
Carcassonne,43.2130358,2.3491069,2026-08-17,23:00,26.85,0.0,0.0,3.5,100
Carcassonne,43.2130358,2.3491069,2026-08-18,02:00,25.03,0.0,0.0,6.05,76
Carcassonne,43.2130358,2.3491069,2026-08-18,05:00,20.38,0.0,0.0,5.35,67
Carcassonne,43.2130358,2.3491069,2026-08-18,08:00,19.64,0.0,0.0,4.41,49
Carcassonne,43.2130358,2.3491069,2026-08-18,11:00,26.01,0.0,0.0,6.08,13
Carcassonne,43.2130358,2.3491069,2026-08-18,14:00,31.49,0.0,0.0,6.35,6
Carcassonne,43.2130358,2.3491069,2026-08-18,17:00,33.67,0.0,0.0,6.42,0
Carcassonne,43.2130358,2.3491069,2026-08-18,20:00,31.01,0.0,0.0,5.21,0
Carcassonne,43.2130358,2.3491069,2026-08-18,23:00,24.74,0.0,0.0,2.66,0
Carcassonne,43.2130358,2.3491069,2026-08-19,02:00,22.67,0.0,0.0,2.5,0
Carcassonne,43.2130358,2.3491069,2026-08-19,05:00,21.05,0.0,0.0,2.93,0
Carcassonne,43.2130358,2.3491069,2026-08-19,08:00,19.77,0.0,0.0,3.74,2
Carcassonne,43.2130358,2.3491069,2026-08-19,11:00,26.61,0.0,0.0,5.17,3
Carcassonne,43.2130358,2.3491069,2026-08-19,14:00,32.37,0.0,0.0,5.21,3
Carcassonne,43.2130358,2.3491069,2026-08-19,17:00,34.23,0.0,0.0,5.32,2
Carcassonne,43.2130358,2.3491069,2026-08-19,20:00,25.2,1.0,1.57,3.09,30
Carcassonne,43.2130358,2.3491069,2026-08-19,23:00,21.37,1.0,1.24,1.83,91
Carcassonne,43.2130358,2.3491069,2026-08-20,02:00,20.29,1.0,0.23,2.47,80
Carcassonne,43.2130358,2.3491069,2026-08-20,05:00,19.16,0.0,0.0,3.19,42
Carcassonne,43.2130358,2.3491069,2026-08-20,08:00,18.64,0.0,0.0,3.59,45
Carcassonne,43.2130358,2.3491069,2026-08-20,11:00,23.78,0.0,0.0,4.81,98
Carcassonne,43.2130358,2.3491069,2026-08-20,14:00,29.79,0.0,0.0,5.02,76
Carcassonne,43.2130358,2.3491069,2026-08-20,17:00,31.48,0.0,0.0,5.8,71
Carcassonne,43.2130358,2.3491069,2026-08-20,20:00,28.53,0.0,0.0,5.38,45
Carcassonne,43.2130358,2.3491069,2026-08-20,23:00,23.22,0.0,0.0,2.75,100
Carcassonne,43.2130358,2.3491069,2026-08-21,02:00,20.91,0.0,0.0,3.63,69
Carcassonne,43.2130358,2.3491069,2026-08-21,05:00,19.03,0.0,0.0,4.22,78
Carcassonne,43.2130358,2.3491069,2026-08-21,08:00,17.82,0.0,0.0,3.42,61
Carcassonne,43.2130358,2.3491069,2026-08-21,11:00,23.28,0.0,0.0,5.45,100
Ariege,42.9455368,1.4065544,2026-08-16,14:00,21.47,0.5,0.56,1.11,100
Ariege,42.9455368,1.4065544,2026-08-16,17:00,23.32,0.5,0.4,2.42,99
Ariege,42.9455368,1.4065544,2026-08-16,20:00,21.86,0.81,1.34,0.79,100
Ariege,42.9455368,1.4065544,2026-08-16,23:00,19.95,1.0,1.97,2.34,89
Ariege,42.9455368,1.4065544,2026-08-17,02:00,20.35,1.0,1.07,2.04,95
Ariege,42.9455368,1.4065544,2026-08-17,05:00,19.66,0.0,0.0,1.8,76
Ariege,42.9455368,1.4065544,2026-08-17,08:00,19.49,0.0,0.0,1.69,59
Ariege,42.9455368,1.4065544,2026-08-17,11:00,24.8,0.0,0.0,2.1,21
Ariege,42.9455368,1.4065544,2026-08-17,14:00,29.66,0.0,0.0,2.95,39
Ariege,42.9455368,1.4065544,2026-08-17,17:00,28.34,0.0,0.0,3.2,60
Ariege,42.9455368,1.4065544,2026-08-17,20:00,24.09,0.0,0.0,1.61,50
Ariege,42.9455368,1.4065544,2026-08-17,23:00,20.93,0.0,0.0,1.99,97
Ariege,42.9455368,1.4065544,2026-08-18,02:00,20.63,0.0,0.0,1.37,97
Ariege,42.9455368,1.4065544,2026-08-18,05:00,13.92,0.0,0.0,1.42,87
Ariege,42.9455368,1.4065544,2026-08-18,08:00,14.94,0.0,0.0,1.56,50
Ariege,42.9455368,1.4065544,2026-08-18,11:00,21.27,0.0,0.0,2.13,2
Ariege,42.9455368,1.4065544,2026-08-18,14:00,25.11,0.0,0.0,2.64,2
Ariege,42.9455368,1.4065544,2026-08-18,17:00,26.6,0.0,0.0,2.69,0
Ariege,42.9455368,1.4065544,2026-08-18,20:00,21.5,0.0,0.0,0.99,0
Ariege,42.9455368,1.4065544,2026-08-18,23:00,17.6,0.0,0.0,2.47,0
Ariege,42.9455368,1.4065544,2026-08-19,02:00,16.82,0.0,0.0,2.74,0
Ariege,42.9455368,1.4065544,2026-08-19,05:00,16.12,0.0,0.0,2.07,1
Ariege,42.9455368,1.4065544,2026-08-19,08:00,15.68,0.0,0.0,1.49,1
Ariege,42.9455368,1.4065544,2026-08-19,11:00,21.94,0.0,0.0,1.64,31
Ariege,42.9455368,1.4065544,2026-08-19,14:00,25.88,0.0,0.0,3.23,21
Ariege,42.9455368,1.4065544,2026-08-19,17:00,24.52,0.0,0.0,3.53,33
Ariege,42.9455368,1.4065544,2026-08-19,20:00,21.31,0.22,0.26,1.51,20
Ariege,42.9455368,1.4065544,2026-08-19,23:00,16.07,0.3,0.0,2.11,7
Ariege,42.9455368,1.4065544,2026-08-20,02:00,15.62,0.32,0.25,1.99,11
Ariege,42.9455368,1.4065544,2026-08-20,05:00,14.38,0.0,0.0,1.02,59
Ariege,42.9455368,1.4065544,2026-08-20,08:00,14.75,0.0,0.0,1.13,61
Ariege,42.9455368,1.4065544,2026-08-20,11:00,18.98,0.0,0.0,1.71,100
Ariege,42.9455368,1.4065544,2026-08-20,14:00,20.31,0.0,0.0,1.65,100
Ariege,42.9455368,1.4065544,2026-08-20,17:00,24.01,0.0,0.0,2.25,63
